timestamp,lat,lon,env,device,band,AGC,CN0,RSSI,RSSI_pred_raw,RSSI_pred_final,RSSI_pred_cal,RSSI_pred_gated,jammed,jammed_pred
2026-01-01 14:34:00,45.11888329,7.628372037,suburban,oneplus9,L1,89.26474314666122,20.423469998584785,-89.47232804492513,-88.87549,-89.25579569834301,-89.25579569834301,-89.25579569834301,1,1
2026-01-01 01:12:00,45.12122764,7.630915948,suburban,Moto_g,L1,104.4438520816204,55.10734767089623,-140.9216048515013,-135.0542,-134.13053367848104,-134.13053367848104,-134.13053367848104,0,1
2026-01-07 02:10:00,45.12158737,7.62731178,suburban,Moto_g,L1,102.01255237547704,56.22545915388172,-133.55752012719216,-133.77995,-132.87961399103284,-132.87961399103284,-132.87961399103284,0,1
2026-01-01 03:08:00,45.11988736,7.628473837,suburban,pixel6,L1,103.69686857369582,63.02537024092333,-138.17253767572944,-136.28658,-137.77813400595718,-137.77813400595718,,0,0
2026-01-05 08:20:00,45.11802582,7.627899368,suburban,samsung_s21,L1,99.36264627284982,59.87781433292616,-129.05426349181772,-132.95645,-134.06607206185777,-134.06607206185777,-134.06607206185777,0,1
2026-01-06 19:47:00,45.12102338,7.628742394,suburban,samsung_s21,L1,94.03753845054143,31.72192588835012,-103.85886816295395,-103.88696,-104.23933219731649,-104.23933219731649,-104.23933219731649,1,1
2026-01-05 00:41:00,45.1198382,7.628977707,suburban,pixel6,L1,82.63521096698985,22.28952663131255,-84.17375560714974,-86.42492,-85.4078088920433,-85.4078088920433,-85.4078088920433,1,1
2026-01-01 12:39:00,45.11820305,7.630002862,suburban,xiaomi_11,L1,98.16165831144868,31.773545929112714,-100.23764057991684,-107.53244,-107.76712783121326,-107.76712783121326,-107.76712783121326,1,1
2026-01-07 21:33:00,45.11924117,7.630156577,suburban,oneplus9,L1,89.3431556151525,15.748503521633598,-84.82894788662526,-85.83853,-86.32019900687072,-86.32019900687072,-86.32019900687072,1,1
2026-01-02 18:14:00,45.1190635,7.630834251,suburban,xiaomi_11,L1,92.53106339303208,25.66762163299212,-96.96028221873516,-97.10428,-96.3732207904533,-96.3732207904533,-96.3732207904533,1,1
2026-01-01 21:15:00,45.12097515,7.628994944,suburban,xiaomi_11,L1,91.56439457153448,21.421257292566448,-86.8403309260672,-93.19739,-92.10451524111282,-92.10451524111282,-92.10451524111282,1,1
2026-01-06 11:40:00,45.11964889,7.630229809,suburban,xiaomi_11,L1,77.98479324865278,-1.3965590658961131,-63.55872761082991,-76.36609,-73.71448052636565,-73.71448052636565,-73.71448052636565,1,1
2026-01-07 16:38:00,45.12036394,7.63305303,suburban,Moto_g,L1,89.16374603848183,32.40723913900429,-97.53181303442234,-99.48343,-99.21092688029255,-99.21092688029255,-99.21092688029255,1,1
2026-01-01 11:09:00,45.11998685,7.628249149,suburban,samsung_s21,L1,87.38930418633738,14.278880295114256,-91.06664474943568,-85.16966,-85.03445179640346,-85.03445179640346,-85.03445179640346,1,1
2026-01-03 03:48:00,45.12096593,7.627892108,suburban,samsung_s21,L1,92.34214156841205,26.755221781857504,-94.8128504313079,-97.925316,-98.1223860706994,-98.1223860706994,-98.1223860706994,1,1
2026-01-07 22:02:00,45.1209387,7.632143667,suburban,Moto_g,L1,104.62768438660277,59.63112110148617,-139.708866180058,-138.18402,-137.20306050326198,-137.20306050326198,-137.20306050326198,0,1
2026-01-05 18:32:00,45.11975736,7.629480051,suburban,samsung_s21,L1,82.68012123630082,12.296525606962394,-72.46965017678167,-81.34672,-81.11192060953952,-81.11192060953952,-81.11192060953952,1,1
2026-01-07 19:44:00,45.1183808,7.632170289,suburban,oneplus9,L1,91.94403306888849,34.17840593522342,-100.8423653294812,-102.81253,-102.72768151889056,-102.72768151889056,-102.72768151889056,1,1
2026-01-02 11:12:00,45.11957785,7.629568326,suburban,Moto_g,L1,91.77850787723902,26.3867201776038,-96.73152334794028,-97.12125,-96.89198670648511,-96.89198670648511,-96.89198670648511,1,1
2026-01-01 12:00:00,45.11849093,7.627084633,suburban,samsung_s21,L1,109.9470311379824,63.35539572111171,-145.79979441074624,-141.82158,-143.16213350342167,-143.16213350342167,-143.16213350342167,0,1
2026-01-05 05:07:00,45.12199652,7.629261313,suburban,xiaomi_11,L1,109.07437899699954,60.03101880189112,-139.2289765691341,-137.17322,-140.15291899205693,-140.15291899205693,,0,0
2026-01-01 07:22:00,45.12195697,7.630711193,suburban,oneplus9,L1,105.9775018863239,57.23607293541332,-139.51861168414726,-137.7379,-136.48739745926883,-136.48739745926883,-136.48739745926883,0,1
2026-01-07 01:00:00,45.119792,7.629709246,suburban,pixel6,L1,85.01099953006114,13.201560779611055,-71.76446185423477,-83.10951,-81.92559539903246,-81.92559539903246,-81.92559539903246,1,1
2026-01-05 07:39:00,45.11790957,7.629781896,suburban,xiaomi_11,L1,94.29557593461128,25.41005146832041,-97.61146529725228,-98.52574,-97.92632458928283,-97.92632458928283,-97.92632458928283,1,1
2026-01-04 01:05:00,45.11943205,7.633103558,suburban,pixel6,L1,94.39454410849804,29.056339370389846,-101.47901493713591,-101.435425,-101.17353194406783,-101.17353194406783,-101.17353194406783,1,1
2026-01-01 18:46:00,45.12171545,7.630304417,suburban,oneplus9,L1,94.36983200441333,27.087997429508658,-95.30287455230994,-99.03935,-99.0804353033925,-99.0804353033925,-99.0804353033925,1,1
2026-01-03 10:07:00,45.11905201,7.631246192,suburban,xiaomi_11,L1,93.0495934843024,17.67882135313044,-89.84363401426887,-91.87176,-90.65611928397581,-90.65611928397581,-90.65611928397581,1,1
2026-01-03 02:22:00,45.1205172,7.631394308,suburban,pixel6,L1,89.45351600022472,21.45990321088864,-91.30731058306648,-91.0555,-90.27136229294238,-90.27136229294238,-90.27136229294238,1,1
2026-01-06 11:34:00,45.11859536,7.626952046,suburban,pixel6,L1,96.29512492178674,38.76442405350686,-106.21341596391608,-111.84561,-112.10748214115914,-112.10748214115914,-112.10748214115914,1,1
2026-01-03 08:04:00,45.12140864,7.630355778,suburban,xiaomi_11,L1,91.84394351442036,25.457958997069163,-97.4596388403632,-96.33006,-95.52730546848274,-95.52730546848274,-95.52730546848274,1,1
2026-01-05 16:13:00,45.12170143,7.632886254,suburban,oneplus9,L1,100.67683772650648,58.81542367102771,-129.83187490089526,-134.4407,-133.30024772768672,-133.30024772768672,-133.30024772768672,0,1
2026-01-01 20:13:00,45.1204871,7.631578271,suburban,samsung_s21,L1,101.8603719294104,65.93166088244232,-136.04274642021323,-138.3962,-139.64751875644728,-139.64751875644728,,0,0
2026-01-04 17:46:00,45.11944923,7.629197823,suburban,xiaomi_11,L1,90.02761131410189,16.299520017053624,-89.63123240439647,-88.73001,-87.22341761454139,-87.22341761454139,-87.22341761454139,1,1
2026-01-05 13:27:00,45.12089062,7.628822167,suburban,pixel6,L1,85.75186303840766,24.53585264037863,-91.71459245864438,-90.13771,-89.30740047813966,-89.30740047813966,-89.30740047813966,1,1
2026-01-07 14:43:00,45.11988754,7.63083493,suburban,Moto_g,L1,88.96730384444253,19.062426366045244,-85.3832498360628,-89.37196,-89.28456331848632,-89.28456331848632,-89.28456331848632,1,1
2026-01-04 13:31:00,45.12105907,7.62755074,suburban,samsung_s21,L1,84.8933220900736,37.71775061128783,-103.55041105024118,-99.60719,-99.84807559504895,-99.84807559504895,-99.84807559504895,1,1
2026-01-07 01:02:00,45.12203756,7.628738247,suburban,oneplus9,L1,99.1636924423037,29.26015874837962,-97.68681846541786,-106.31256,-106.11089660152399,-106.11089660152399,-106.11089660152399,1,1
2026-01-03 02:56:00,45.12139641,7.630021459,suburban,pixel6,L1,96.81360888484002,33.44486830430879,-101.26942742530066,-107.712364,-107.76628039667199,-107.76628039667199,-107.76628039667199,1,1
2026-01-03 07:18:00,45.12005807,7.630249504,suburban,pixel6,L1,82.60999949028978,2.0540495383437123,-71.58339788097142,-77.57575,-76.11341754212505,-76.11341754212505,-76.11341754212505,1,1
2026-01-04 03:46:00,45.12208309,7.630694411,suburban,samsung_s21,L1,89.82071516273923,30.19297356025416,-97.44590685251458,-98.26484,-98.47075386528316,-98.47075386528316,-98.47075386528316,1,1
